[Advisors.Advisor-Mutants-1].Name;Unknown
[Groups.freedom.Growth].Text-End-Standart-Victory;Victory! Soon the Zone was declared a free quasi-state. The head of the SBU went gray from the news published in the media. Secret documents found by the Freedom faction in Zone laboratories became available to the public. Now the whole world knows what was happening in the Zone and how it appeared!
[Groups.freedom.Growth].Text-End-Standart-Lose;Your faction has been completely destroyed. The last Freedom members scattered in all directions, lacking the will to fight for Freedom's ideals. Defeat!
[Groups.freedom.Mercenary].Text-End-Standart-Victory;Victory! Now the Zone is controlled by a single faction. But not long ago, its priorities changed. Everyone talks about money and how to earn it easier... Organize "safaris for the rich from the outside world"? Or catch a mutant for sale? Maybe smuggle a rare artifact across the perimeter into someone's private collection? This approach to the Zone didn't sit well with everyone. Within the faction's ranks, there were those who still remembered what true Freedom once was. They gradually separated from the main mass and occupied key points inside the perimeter. It is highly likely the Zone awaits new clashes with many casualties...
[Groups.freedom.Sectarianism].Text-End-Standart-Victory;Victory! It would seem the war is finally over. The Zone is controlled by a single faction. But not long ago, its priorities changed. Everyone talks about certain patrons from the north. Documents from laboratories disappear in unknown directions. Among ordinary fighters, resentment is growing due to the strange religious speeches of their commanders. Not everyone is ready to have their brains washed by some incomprehensible sermons. Especially those in the southern Zone. And recent news about the activation of psi-installations in the north made it clear - there is no turning back. Inside the perimeter, a new «War in Zone» is about to begin...
[Groups.freedom.Stability].Text-End-Standart-Victory;Victory! Soon the faction began leaking information about the Zone to the media. But this opening of the Zone to the world proceeded extremely slowly and unhurriedly. Some got the impression that the leadership was in no hurry to fight the government. Certain individuals claimed that the leadership was dragging its feet because they were trying to enrich themselves as much as possible; others said that faction leaders didn't want to lose the power they held; still others claimed that the leader had bent to the government... There was practically no discontent among rank-and-file fighters, as no one was shortchanged in terms of earnings, but ideologically charged commanders began preparing a coup...
[Groups.freedom.Stalkers].Text-End-Standart-Victory;Victory! Soon the Zone was declared a free quasi-state. But unlike Freedom's original goals of revealing the Zone's secrets, the current goals after the recent shift in priorities somehow bypassed those secrets. Not entirely. A few scandals after publication in the media guaranteed trouble for the government. After that, the government increased pressure on the faction's leadership, which led to a split. The once-unified faction fractured into dozens of smaller ones. However, this did not lead to a new war, only to numerous minor conflicts. The Military, deciding this was their chance, began preparing for a new operation to seize key locations in the Zone. Can the fragmented faction defend the territory? Unknown...
[Groups.freedom.Unknow].Text-End-Standart-Victory;Victory! Soon the Zone was declared a free quasi-state. The head of the SBU went gray from the news published in the media. Secret documents found by the Freedom faction in Zone laboratories became available to the public. Now the whole world knows what was happening in the Zone and how it appeared!
[Groups.freedom.Unknow].Text-End-Standart-Lose;Your faction has been completely destroyed. The last Freedom members scattered in all directions, lacking the will to fight for Freedom's ideals. Defeat!
[Groups.freedom.Zombie].Text-End-Standart-Victory;Victory! Now the C-Consciousness is safe. Soon psi-emission covered the entire Zone thanks to an increased number of emitters. Even the Cordon became dangerous. Although the government did not let mutants out of the Zone, it no longer tried to reclaim it...
[Groups.Mercenaries.:main].Spy1-Name;Novice
[Groups.Mercenaries.:main].Spy2-Name;Experienced
[Groups.Mercenaries.:main].Spy3-Name;Veteran
[Groups.Mercenaries.:main].Spy4-Name;Master
[Groups.Mercenaries.:main].Name;Mercenaries
[Groups.Mercenaries.:main].Description;Mercenaries - a fairly secretive militarized faction specializing in fulfilling various contracts received both from within the Zone and from outside. They have a somewhat inconvenient location for controlling their territories, so the leader's goal will likely be to relocate the faction's base to a more thoughtful and convenient position.
[Groups.Mercenaries.:main].DiplomacyText-Question-War;A contract has been issued for you. Nothing personal. Just business.
[Groups.Mercenaries.:main].DiplomacyText-Question-Neutral;This war benefits neither of us. How about peace?
[Groups.Mercenaries.:main].DiplomacyText-Question-Alliance;Closer cooperation with you would be advantageous for us. Do you agree?
[Groups.Mercenaries.:main].DiplomacyText-Question-BreakAlliance;We will no longer cooperate with you.
[Groups.Mercenaries.:main].DiplomacyText-RequestMoney-Ask;We've had a couple of hiccups with certain contracts. We could use some financial assistance in the amount of:
[Groups.Mercenaries.:main].DiplomacyText-Ans-0-Down;We won't be doing any more business with you!
[Groups.Mercenaries.:main].DiplomacyText-Ans-1-Down;Pity. You're missing out on your profit.
[Groups.Mercenaries.:main].DiplomacyText-Ans-1-No;That's not advantageous for us right now.
[Groups.Mercenaries.:main].DiplomacyText-Ans-1-Yes;Very well. We hope for a mutually beneficial partnership.
[Groups.Mercenaries.:main].DiplomacyText-Ans-2-No;That's not advantageous for us at the moment.
[Groups.Mercenaries.:main].DiplomacyText-Ans-2-Yes;Okay, that works for us.
[Groups.Mercenaries.:main].DiplomacyText-RequestMoney-Ans-No;We don't have many contract bonuses right now, so we can't help.
[Groups.Mercenaries.:main].DiplomacyText-RequestMoney-Ans-Yes;Alright, transferred.
[Groups.Mercenaries.:main].DiplomacyText-Question-Neutral-No;Refused? Fine then.
[Groups.Mercenaries.:main].DiplomacyText-Question-Neutral-Yes;Excellent, glad you agreed!
[Groups.Mercenaries.:main].DiplomacyText-Question-Alliance-No;Refused? Fine then.
[Groups.Mercenaries.:main].DiplomacyText-Question-Alliance-Yes;Excellent, glad you agreed!
[Groups.Mercenaries.:main].Text-End-Step-Victory;You survived! Victory!
[Groups.Mercenaries.:main].Text-End-EventFlag-Victory;Victory by event flag!
[Groups.Mercenaries.:main].Text-End-Standart-Lose;The faction has been completely wiped out. Now other factions will divide the Zone among themselves. Defeat!
[Groups.Mercenaries.:main].Text-End-Step-Lose;Time's up. You failed to gain control over the Zone. Defeat!
[Groups.Mercenaries.:main].Text-End-EventFlag-Lose;Time's up. You failed to gain control over the Zone. Defeat!
[Groups.Mercenaries.Anarchy].Text-End-Standart-Victory;Victory! Soon the faction's leadership openly began to conflict with the government. Numerous various documents were actively leaked to the media for good money for the Mercenaries. Government forces are already preparing a new plan to assault key territories. It seems a new «War in Zone» will begin very soon...
[Groups.Mercenaries.AntiZone].Text-End-Standart-Victory;Victory! Soon the faction's leadership reached an agreement with the government. Part of the territories was transferred under Military control. Many Mercenaries decided to leave the Zone, as everything came down to contracts for artifact hunting and mutant hunting. It seems no major new wars should be expected in the Exclusion Zone...
[Groups.Mercenaries.Control].Text-End-Standart-Victory;Victory! Soon the faction's leadership reached an agreement with the government. Part of the territories was transferred under Military control. Many Mercenaries decided to leave the Zone, as everything came down to contracts for artifact hunting and mutant hunting. It seems no major new wars should be expected in the Exclusion Zone...
[Groups.Mercenaries.Crime].Text-End-Standart-Victory;Victory! Soon the Zone became a major base for Mercenaries from all over the world. The criminal element grew increasingly numerous. Mutant populations were poorly controlled. Minor clashes constantly flare up across the entire Exclusion Zone. This is unlikely to end well...
[Groups.Mercenaries.Exploring].Text-End-Standart-Victory;Victory! Soon the faction's leadership reached an agreement with the government. Part of the territories was transferred under Military control. Many Mercenaries decided to leave the Zone, as everything came down to contracts for artifact hunting and mutant hunting. It seems no major new wars should be expected in the Exclusion Zone...
[Groups.Mercenaries.Growth].Text-End-Standart-Victory;Victory! Soon the Zone became a major base for Mercenaries from all over the world. Fighters trained there for deployment to any hotspots on the planet. Mutant populations were strictly controlled. "Safaris" were even organized for wealthy clients...
[Groups.Mercenaries.Growth].Text-End-Standart-Lose;Your faction has been completely destroyed. The last Mercenaries scattered to other factions where they were offered good pay. Defeat!
[Groups.Mercenaries.Mercenary].Text-End-Standart-Victory;Victory! Soon the Zone became a major base for Mercenaries from all over the world. Fighters trained there for deployment to any hotspots on the planet. Mutant populations were strictly controlled. "Safaris" were even organized for wealthy clients...
[Groups.Mercenaries.Mercenary].Text-End-Standart-Lose;Your faction has been completely destroyed. The last Mercenaries scattered to other factions where they were offered good pay. Defeat!
[Groups.Mercenaries.Sectarianism].Text-End-Standart-Victory;Victory! Soon the Zone became a major base for Mercenaries from all over the world. Fighters trained there for deployment to any hotspots on the planet. Excellent fighters capable of carrying out any dirty orders without unnecessary questions, who absolutely lack fear - clients loved such people, although they were puzzled by their religious views. The government dragged its feet on solving this problem, as all assault forecasts predicted high casualties. It was decided to organize multiple infiltrations to attempt to control the faction. Let's see how this ends...
[Groups.Mercenaries.Stability].Text-End-Standart-Victory;Victory! Soon the Zone became a major base for Mercenaries from all over the world. Fighters trained there for deployment to any hotspots on the planet. Mutant populations were strictly controlled. "Safaris" were even organized for wealthy clients...
[Groups.Mercenaries.Stalkers].Text-End-Standart-Victory;Victory! Soon the Zone became a major base for Mercenaries from all over the world. Fighters trained there for deployment to any hotspots on the planet. Mutant populations were strictly controlled. "Safaris" were even organized for wealthy clients...
[Groups.Mercenaries.Unknow].Text-End-Standart-Victory;Victory! Soon the Zone became a major base for Mercenaries from all over the world. Fighters trained there for deployment to any hotspots on the planet. Mutant populations were strictly controlled. "Safaris" were even organized for wealthy clients...
[Groups.Mercenaries.Unknow].Text-End-Standart-Lose;Your faction has been completely destroyed. The last Mercenaries scattered to other factions where they were offered good pay. Defeat!
[Groups.Mercenaries.Zombie].Text-End-Standart-Victory;Victory! Now the C-Consciousness is safe. Soon psi-emission covered the entire Zone thanks to an increased number of emitters. Even the Cordon became dangerous. Although the government did not let mutants out of the Zone, it no longer tried to reclaim it...
[Groups.monolith.:main].Spy1-Name;Initiate
[Groups.monolith.:main].Spy2-Name;Fanatic
[Groups.monolith.:main].Spy3-Name;Veteran
[Groups.monolith.:main].Spy4-Name;Elite
[Groups.monolith.:main].Name;Monolith
[Groups.monolith.:main].Description;Monolith - a faction serving as the shield of the C-Consciousness. Main goal: protect the Zone from any external interference. Extremely hostile to all other factions. Despite superior weaponry, they struggle to control their territories due to their northern location.
[Groups.monolith.:main].DiplomacyText-Question-War;Locate and eradicate!
[Groups.monolith.:main].DiplomacyText-Question-Neutral;The Monolith commands us to make peace with you. Do you comply?
[Groups.monolith.:main].DiplomacyText-Question-Alliance;The Monolith decrees we shall become your allies.
[Groups.monolith.:main].DiplomacyText-Question-BreakAlliance;The Monolith is displeased with our alliance!
[Groups.monolith.:main].DiplomacyText-RequestMoney-Ask;By the will of the Great Monolith, we submit a request for a funds transfer to our brethren in the amount of:
[Groups.monolith.:main].DiplomacyText-Ans-0-Down;Locate and eradicate! *Interlocutor has blacklisted you*
[Groups.monolith.:main].DiplomacyText-Ans-1-Down;The Monolith would never approve of this! *Interlocutor removed you from friends*
[Groups.monolith.:main].DiplomacyText-Ans-1-No;You shall know the wrath of the Monolith! *Interlocutor exited the chat*
[Groups.monolith.:main].DiplomacyText-Ans-1-Yes;And the day shall come when the Monolith shines once more in all its glory! *Interlocutor exited the chat*
[Groups.monolith.:main].DiplomacyText-Ans-2-No;The Monolith will surely not grant His consent. *Interlocutor exited the chat*
[Groups.monolith.:main].DiplomacyText-Ans-2-Yes;Trust no one but the Monolith and His brethren, no one. *Interlocutor added you to friends*
[Groups.monolith.:main].DiplomacyText-RequestMoney-Ans-No;The Monolith commands no mercy for the faithless! *Interlocutor removed you from chat*
[Groups.monolith.:main].DiplomacyText-RequestMoney-Ans-Yes;The Monolith commands pity for the blind and has ordered a funds transfer to you.
[Groups.monolith.:main].DiplomacyText-Question-Neutral-No;Then we shall find you and destroy you!
[Groups.monolith.:main].DiplomacyText-Question-Neutral-Yes;It could be no other way. All by the will of the Great Monolith!
[Groups.monolith.:main].DiplomacyText-Question-Alliance-No;You defy the will of the Monolith to your detriment.
[Groups.monolith.:main].DiplomacyText-Question-Alliance-Yes;May our brethren rejoice and our enemies tremble!
[Groups.monolith.:main].Text-End-Step-Victory;You survived! Victory!
[Groups.monolith.:main].Text-End-EventFlag-Victory;Victory by event flag!
[Groups.monolith.:main].Text-End-Standart-Lose;The faction has been completely wiped out. Now other factions will divide the Zone among themselves. Defeat!
[Groups.monolith.:main].Text-End-Step-Lose;Time's up. You failed to gain control over the Zone. Defeat!
[Groups.monolith.:main].Text-End-EventFlag-Lose;Time's up. You failed to gain control over the Zone. Defeat!
[Groups.monolith.Anarchy].Text-End-Standart-Victory;Victory! The C-Consciousness securely controls the Zone through the Monolith. But that may only appear so from the outside. Due to insufficient power from the psi-installations, people in the southern Zone gradually began to recover. Many regained their memories. Skirmishes are brewing in places. Preachers already report rising resistance. Entire units are now refusing orders. It seems they plan to liberate their comrades in the north... A new «War in Zone» is imminent...
[Groups.monolith.AntiZone].Text-End-Standart-Victory;Victory! The C-Consciousness securely controls the Zone through the Monolith. But that may only appear so from the outside. Due to insufficient power from the psi-installations, people in the southern Zone gradually began to recover. Many regained their memories. Skirmishes are brewing in places. Preachers already report rising resistance. Entire units are now refusing orders. It seems they plan to liberate their comrades in the north... A new «War in Zone» is imminent...
[Groups.monolith.Control].Text-End-Standart-Victory;Victory! The C-Consciousness securely controls the Zone through the Monolith. But that may only appear so from the outside. Due to insufficient power from the psi-installations, people in the southern Zone gradually began to recover. Many regained their memories. Skirmishes are brewing in places. Preachers already report rising resistance. Entire units are now refusing orders. It seems they plan to liberate their comrades in the north... A new «War in Zone» is imminent...
[Groups.monolith.Crime].Text-End-Standart-Victory;Victory! The C-Consciousness securely controls the Zone through the Monolith. But that may only appear so from the outside. Due to insufficient power from the psi-installations, people in the southern Zone gradually began to recover. Many regained their memories. Skirmishes are brewing in places. Preachers already report rising resistance. Entire units are now refusing orders. It seems they plan to liberate their comrades in the north... A new «War in Zone» is imminent...
[Groups.monolith.Exploring].Text-End-Standart-Victory;Victory! The C-Consciousness securely controls the Zone through the Monolith. But that may only appear so from the outside. Due to insufficient power from the psi-installations, people in the southern Zone gradually began to recover. Many regained their memories. Skirmishes are brewing in places. Preachers already report rising resistance. Entire units are now refusing orders. It seems they plan to liberate their comrades in the north... A new «War in Zone» is imminent...
[Groups.monolith.Growth].Text-End-Standart-Victory;Victory! The C-Consciousness securely controls the Zone through the Monolith. The government no longer interferes. Monolith fighters execute anyone attempting to enter the Zone. Soon it became completely closed to outside eyes...
[Groups.monolith.Growth].Text-End-Standart-Lose;C-Consciousness is in panic. Its loyal hound - the Monolith faction - has been completely destroyed! A new plan to protect key c personnel is already being drafted.
[Groups.monolith.Mercenary].Text-End-Standart-Victory;Victory! The C-Consciousness securely controls the Zone through the Monolith. But that may only appear so from the outside. Due to insufficient power from the psi-installations, people in the southern Zone gradually began to recover. Many regained their memories. Skirmishes are brewing in places. Preachers already report rising resistance. Entire units are now refusing orders. It seems they plan to liberate their comrades in the north... A new «War in Zone» is imminent...
[Groups.monolith.Sectarianism].Text-End-Standart-Victory;Victory! The C-Consciousness securely controls the Zone through the Monolith. The government no longer interferes. Monolith fighters execute anyone attempting to enter the Zone. Soon it became completely closed to outside eyes...
[Groups.monolith.Sectarianism].Text-End-Standart-Lose;C-Consciousness is in panic. Its loyal hound - the Monolith faction - has been completely destroyed! A new plan to protect key «Institute» personnel is already being drafted.
[Groups.monolith.Stability].Text-End-Standart-Victory;Victory! The C-Consciousness securely controls the Zone through the Monolith. But that may only appear so from the outside. Due to insufficient power from the psi-installations, people in the southern Zone gradually began to recover. Many regained their memories. Skirmishes are brewing in places. Preachers already report rising resistance. Entire units are now refusing orders. It seems they plan to liberate their comrades in the north... A new «War in Zone» is imminent...
[Groups.monolith.Stalkers].Text-End-Standart-Victory;Victory! The C-Consciousness securely controls the Zone through the Monolith. But that may only appear so from the outside. Due to insufficient power from the psi-installations, people in the southern Zone gradually began to recover. Many regained their memories. Skirmishes are brewing in places. Preachers already report rising resistance. Entire units are now refusing orders. It seems they plan to liberate their comrades in the north... A new «War in Zone» is imminent...
[Groups.monolith.Unknow].Text-End-Standart-Victory;Victory! The C-Consciousness securely controls the Zone through the Monolith. The government no longer interferes. Monolith fighters execute anyone attempting to enter the Zone. Soon it became completely closed to outside eyes...
[Groups.monolith.Unknow].Text-End-Standart-Lose;C-Consciousness is in panic. Its loyal hound - the Monolith faction - has been completely destroyed! A new plan to protect key «Institute» personnel is already being drafted.
[Groups.monolith.Zombie].Text-End-Standart-Victory;Victory! Now the C-Consciousness is safe. Soon psi-emission covered the entire Zone thanks to an increased number of emitters. Even the Cordon became dangerous. Although the government did not let mutants out of the Zone, it no longer tried to reclaim it...
[Groups.scientists.:main].Spy1-Name;Lab Assistant
[Groups.scientists.:main].Spy2-Name;Researcher
[Groups.scientists.:main].Spy3-Name;Security Guard
[Groups.scientists.:main].Spy4-Name;Military Escort
[Groups.scientists.:main].Name;Scientists
[Groups.scientists.:main].Description;Scientists - primary objective is studying the Zone, not fighting its manifestations like crime or mutants. Based at Yantar. Completely ill-suited for combat operations, but start with favorable conditions for artifact research.
[Groups.scientists.:main].DiplomacyText-Question-War;You are fools! You only hinder our work. Time to teach you a lesson.
[Groups.scientists.:main].DiplomacyText-Question-Neutral;Greetings. We wish to propose a peace treaty. Do you agree?
[Groups.scientists.:main].DiplomacyText-Question-Alliance;Greetings. We wish to become your partners, or as some say, allies, for the advancement of science. Do you agree?
[Groups.scientists.:main].DiplomacyText-Question-BreakAlliance;Regrettably, we are no longer interested in cooperation.
[Groups.scientists.:main].DiplomacyText-RequestMoney-Ask;Greetings! We've encountered a minor funding shortfall for our experiments. Could you possibly transfer, for the sake of science, a sum in the amount of:
[Groups.scientists.:main].DiplomacyText-Ans-0-Down;Then defend yourselves!
[Groups.scientists.:main].DiplomacyText-Ans-1-Down;Most unfortunate, but there is nothing to be done...
[Groups.scientists.:main].DiplomacyText-Ans-1-No;We do not agree to such terms.
[Groups.scientists.:main].DiplomacyText-Ans-1-Yes;Very well, we agree!
[Groups.scientists.:main].DiplomacyText-Ans-2-No;No, we believe it is not yet the time...
[Groups.scientists.:main].DiplomacyText-Ans-2-Yes;Agreed.
[Groups.scientists.:main].DiplomacyText-RequestMoney-Ans-No;Unfortunately, we cannot assist, as we are currently in a difficult financial situation due to budget cuts and a lack of awarded grants.
[Groups.scientists.:main].DiplomacyText-RequestMoney-Ans-Yes;Greetings! Yes, we have processed the transfer for the specified amount.
[Groups.scientists.:main].DiplomacyText-Question-Neutral-No;That is a highly shortsighted decision on your part.
[Groups.scientists.:main].DiplomacyText-Question-Neutral-Yes;Excellent! Glad you agreed.
[Groups.scientists.:main].DiplomacyText-Question-Alliance-No;Refused? And we were counting on you...
[Groups.scientists.:main].DiplomacyText-Question-Alliance-Yes;Excellent, my friend! We are glad you agreed.
[Groups.scientists.:main].Text-End-Step-Victory;You survived! Victory!
[Groups.scientists.:main].Text-End-EventFlag-Victory;Victory by event flag!
[Groups.scientists.:main].Text-End-Standart-Lose;The faction has been completely wiped out. Now other factions will divide the Zone among themselves. Defeat!
[Groups.scientists.:main].Text-End-Step-Lose;Time's up. You failed to gain control over the Zone. You are dismissed. Defeat!
[Groups.scientists.:main].Text-End-EventFlag-Lose;Time's up. You failed to gain control over the Zone. Defeat!
[Groups.scientists.Anarchy].Text-End-Standart-Victory;Victory! The government took control of the Zone and, upon reviewing documents from the laboratories, immediately classified everything. Weapons, human experiments, the origin of the Zone... It seemed this would remain a secret forever... But leaks to the media began occurring constantly. Some were catastrophic in nature. Under public pressure, investigations with open hearings were launched. This will surely lead to all secrets eventually being exposed...
[Groups.scientists.AntiZone].Text-End-Standart-Victory;Victory! The government took control of the Zone and, upon reviewing documents from the laboratories, immediately classified everything. Weapons, human experiments, the origin of the Zone... Now this will remain a secret forever...
[Groups.scientists.Control].Text-End-Standart-Victory;Victory! The government took control of the Zone and, upon reviewing documents from the laboratories, immediately classified everything. Weapons, human experiments, the origin of the Zone... Now this will remain a secret forever...
[Groups.scientists.Crime].Text-End-Standart-Victory;Victory! The government took control of the Zone through the faction. Due to a lack of proper discipline, theft and negligence flourished. For some reason, research consistently lacked gear, either due to defects or warehouse shortages... Scientists were not studying artifacts and mutants, but secretly selling them abroad. It is unknown where this attitude toward the Zone will lead, but hardly to anything good...
[Groups.scientists.Exploring].Text-End-Standart-Victory;Victory! The government took control of the Zone and, upon reviewing documents from the laboratories, immediately classified everything. Weapons, human experiments, the origin of the Zone... Now this will remain a secret forever...
[Groups.scientists.Exploring].Text-End-Standart-Lose;The Zone is a dangerous place. After the destruction of a scientist group, the government decided it would no longer risk civilian personnel. You are dismissed! Defeat!
[Groups.scientists.Growth].Text-End-Standart-Victory;Victory! The government took control of the Zone and, upon reviewing documents from the laboratories, immediately classified everything. Weapons, human experiments, the origin of the Zone... Now this will remain a secret forever...
[Groups.scientists.Growth].Text-End-Standart-Lose;The Zone is a dangerous place. After the destruction of a scientist group, the government decided it would no longer risk civilian personnel. You are dismissed! Defeat!
[Groups.scientists.Mercenary].Text-End-Standart-Victory;Victory! Government troops under civilian leadership managed to secure the entire Exclusion Zone and are rapidly restoring order. But among the scientists, the pursuit of money prevailed. Some began taking suspicious contracts from private firms. Research or money? This was the question everyone asked without exception...
[Groups.scientists.Sectarianism].Text-End-Standart-Victory;Victory! The government took control of the Zone, but field commanders increasingly disregarded chain of command. Rotation did not help. The SBU reported a sectarian element among commanders, but further investigation proved impossible. Commanders expertly covered their tracks. So well, in fact, that even the C-Consciousness, mentioned in recovered documents, was never found...
[Groups.scientists.Stability].Text-End-Standart-Victory;Victory! The government took control of the Zone and, upon reviewing documents from the laboratories, immediately classified everything. Weapons, human experiments, the origin of the Zone... Now this will remain a secret forever...
[Groups.scientists.Stalkers].Text-End-Standart-Victory;Victory! The government took control of the Zone and, upon reviewing documents from the laboratories, immediately classified everything. Weapons, human experiments, the origin of the Zone... Now this will remain a secret forever...
[Groups.scientists.Unknow].Text-End-Standart-Victory;Victory! The government took control of the Zone and, upon reviewing documents from the laboratories, immediately classified everything. Weapons, human experiments, the origin of the Zone... Now this will remain a secret forever...
[Groups.scientists.Unknow].Text-End-Standart-Lose;The Zone is a dangerous place. After the destruction of a scientist group, the government decided it would no longer risk civilian personnel. You are dismissed! Defeat!
[Groups.scientists.Zombie].Text-End-Standart-Victory;Victory! Now the C-Consciousness is safe. Soon psi-emission covered the entire Zone thanks to an increased number of emitters. Even the Cordon became dangerous. Although the government did not let mutants out of the Zone, it no longer tried to reclaim it...
[Groups.soldiers.:main].Spy1-Name;Sergeant
[Groups.soldiers.:main].Spy2-Name;Lieutenant
[Groups.soldiers.:main].Spy3-Name;Captain
[Groups.soldiers.:main].Spy4-Name;Major
[Groups.soldiers.:main].Name;Military
[Groups.soldiers.:main].Description;Military - government forces operating within the Zone. Consider all life inside the perimeter enemies except Scientists. Excellent gear for engaging stalkers, but poorly adapted to anomalous Zone threats.
[Groups.soldiers.:main].DiplomacyText-Question-War;Your presence in the Zone is now deemed illegal. If caught, execution on sight!
[Groups.soldiers.:main].DiplomacyText-Question-Neutral;Command believes we should reduce operational activity. How about a ceasefire?
[Groups.soldiers.:main].DiplomacyText-Question-Alliance;Command believes we need an ally in the Zone for joint operations. Do you agree?
[Groups.soldiers.:main].DiplomacyText-Question-BreakAlliance;We will no longer cooperate!
[Groups.soldiers.:main].DiplomacyText-RequestMoney-Ask;Government forces require financial assistance for a new general's mansion... Ahem. For... For special operations in the amount of. Will you help?
[Groups.soldiers.:main].DiplomacyText-Ans-0-Down;We'll grind you to dust!
[Groups.soldiers.:main].DiplomacyText-Ans-1-Down;How exactly are we to interpret that?
[Groups.soldiers.:main].DiplomacyText-Ans-1-No;No, we cannot overlook your presence in the Zone.
[Groups.soldiers.:main].DiplomacyText-Ans-1-Yes;Alright, we will overlook your presence in the Zone...
[Groups.soldiers.:main].DiplomacyText-Ans-2-No;No, we cannot overlook your presence in the Zone.
[Groups.soldiers.:main].DiplomacyText-Ans-2-Yes;The army needs an ally in the Zone. Very well, we agree.
[Groups.soldiers.:main].DiplomacyText-RequestMoney-Ans-No;No, we do not provide financial assistance!
[Groups.soldiers.:main].DiplomacyText-RequestMoney-Ans-Yes;Yes, command has agreed to assist you financially.
[Groups.soldiers.:main].DiplomacyText-Question-Neutral-No;Refused? Well... That was a mistake on your part!
[Groups.soldiers.:main].DiplomacyText-Question-Neutral-Yes;Excellent, glad you agreed!
[Groups.soldiers.:main].DiplomacyText-Question-Alliance-No;Refused? Well... That was a mistake on your part!
[Groups.soldiers.:main].DiplomacyText-Question-Alliance-Yes;Excellent, glad you agreed!
[Groups.soldiers.:main].Text-End-Step-Victory;You survived! Victory!
[Groups.soldiers.:main].Text-End-EventFlag-Victory;Victory by event flag!
[Groups.soldiers.:main].Text-End-Standart-Lose;The faction has been completely wiped out. Now other factions will divide the Zone among themselves. Defeat!
[Groups.soldiers.:main].Text-End-Step-Lose;Time's up. You failed to gain control over the Zone. You are demoted. Defeat!
[Groups.soldiers.:main].Text-End-EventFlag-Lose;Time's up. You failed to gain control over the Zone. Defeat!
[Groups.soldiers.Anarchy].Text-End-Standart-Victory;Victory! The government took control of the Zone and, upon reviewing documents from the laboratories, immediately classified everything. But somehow, portions of the documentation fell into public hands. Weapons, human experiments, the origin of the Zone... Now much of this has become public knowledge...
[Groups.soldiers.AntiZone].Text-End-Standart-Victory;Victory! The government took control of the Zone and, upon reviewing documents from the laboratories, immediately classified everything. Weapons, human experiments, the origin of the Zone... Now this will remain a secret forever... The new priority became the eradication of all Zone manifestations. Main target: mutants. Special units armed with shotguns and flamethrowers were formed to exterminate any creature, even minor rats. Eliminate anomalous Zone phenomena - a new government order that must be carried out.
[Groups.soldiers.Control].Text-End-Standart-Victory;Victory! The government took control of the Zone and, upon reviewing documents from the laboratories, immediately classified everything. Weapons, human experiments, the origin of the Zone... Now this will remain a secret forever...
[Groups.soldiers.Control].Text-End-Standart-Lose;No Military remain in the Zone... It is now unknown how this will end without government forces. You are demoted for failure! Defeat!
[Groups.soldiers.Crime].Text-End-Standart-Victory;Victory! The government took control of the Zone. But corruption and negligence flourished. For some reason, mutant raid ops consistently lacked gear, either due to defects or warehouse shortages... Perimeter guards were not securing the border, but collecting bribes for smuggling contraband, e.g., artifacts. It is unknown where this careless attitude toward the Zone will lead, but hardly to anything good...
[Groups.soldiers.Exploring].Text-End-Standart-Victory;Victory! Government troops managed to secure the entire Exclusion Zone and are rapidly restoring order. The new priority became ensuring the safety of research teams. Various small special forces detachments were formed for operations in highly hazardous conditions. Such were the underground complexes and laboratories, which, to the generals' surprise, turned out to be several times more numerous than initially assumed. All acquired information was swiftly classified, and the public only knew what the government chose to tell them.
[Groups.soldiers.Growth].Text-End-Standart-Victory;Victory! The government took control of the Zone and, upon reviewing documents from the laboratories, immediately classified everything. Weapons, human experiments, the origin of the Zone... Now this will remain a secret forever...
[Groups.soldiers.Growth].Text-End-Standart-Lose;No Military remain in the Zone... It is now unknown how this will end without government forces. You are demoted for failure! Defeat!
[Groups.soldiers.Mercenary].Text-End-Standart-Victory;Victory! Government troops managed to secure the entire Exclusion Zone and are rapidly restoring order. But corruption prevailed among commanders. Some began taking suspicious contracts from private firms. Various small soldier detachments formed, focusing on artifact harvesting and mutant capture for private «collectors». Service or money? This was the question everyone asked without exception...
[Groups.soldiers.Sectarianism].Text-End-Standart-Victory;Victory! The government took control of the Zone, but field commanders increasingly disregarded chain of command. Rotation did not help. The SBU reported a sectarian element among commanders, but further investigation proved impossible. Commanders expertly covered their tracks. So well, in fact, that even the C-Consciousness, mentioned in recovered documents, was never found...
[Groups.soldiers.Stability].Text-End-Standart-Victory;Victory! Government troops managed to secure the entire Exclusion Zone and are rapidly restoring order. Various small special forces detachments were formed for operations in highly hazardous conditions. Such were the underground complexes and laboratories, which, to the generals' surprise, turned out to be several times more numerous than initially assumed. All acquired information was swiftly classified, and the public only knew what the government chose to tell them.
[Groups.soldiers.Stalkers].Text-End-Standart-Victory;Victory! The government took control of the Zone. It decided not only to combat the Zone but to secretly profit from it. Several covert military stalker units were formed to search for high-value artifacts, later sold on the black market abroad to enrich certain "high-ranking officials". Thus, the so-called «artifact oligarchs» eventually emerged...
[Groups.soldiers.Unknow].Text-End-Standart-Victory;Victory! The government took control of the Zone and, upon reviewing documents from the laboratories, immediately classified everything. Weapons, human experiments, the origin of the Zone... Now this will remain a secret forever...
